중식메뉴,샐러드류,양념 및 장류,나물류,소스류,두류,찜류,곡류,죽류,국탕류,볶음류,유제품류,김치류,밥류,묵류,만두류,견과류,비빔밥볶음밥류,음료류,회류,부침류,덥밥국밥류,빵과자류,채소류,면류,육류,난류,어패류,디저트류,무침류,찌개류,해조류,과일류,전류,조림류,튀김류,장아찌류,구이류,스프류,덮밥국밥류,떡류
"['참나물', '두부양념조림', '쌀밥', '버섯불고기', '고추장찌개', '포기김치', '잡곡밥']",0,1,0,0,1,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
"['숙주나물', '미트볼칠리조림', '배추겉절이', '쌀밥', '쇠고기미역국', '잡곡밥', '고등어구이']",0,0,1,0,0,0,2,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
"['떡밤초', '오징어튀김', '비빔밥', '포기김치', '음료', '유부장국']",0,0,0,0,1,0,2,0,1,0,0,2,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
"['쌀밥', '콩가루배추된장국', '매운어묵볶음', '포기김치', '무말랭이', '돈삼겹보쌈', '잡곡밥']",0,0,0,0,0,0,2,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
"['해물된장찌개', '돈육간장불고기', '쌀밥', '모듬쌈', '포기김치', '옥수수계란찜', '잡곡밥']",0,0,0,0,0,1,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
"['고추잡채', '얼갈이나물', '쌀밥', '꽃빵', '포기김치', '삼치구이', '육개장', '잡곡밥']",0,0,0,0,0,0,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,2,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0
"['닭가슴살냉채', '코다리강정', '유채나물겉절이', '알타리김치', '미역장국', '콩나물밥']",1,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
"['돌나물', '녹두전', '북어해장국', '소고기낙지볶음', '쌀밥', '초장', '포기김치', '잡곡밥']",0,1,1,1,0,0,3,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
"['해물누룽지탕', '배추겉절이', '쌀밥', '차돌박이찌개', '열무나물무침', '잡곡밥', '비엔나컬리플라워조림']",0,0,0,0,0,0,2,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0
"['쇠고기숙주볶음', '건새우마늘쫑볶음', '감자프리타타', '쌀밥', '어묵국', '포기김치', '잡곡밥']",0,0,0,0,0,0,3,0,1,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
"['안동찜닭', '풋마늘대무침', '해물김치전', '쌀밥', '포기김치', '쑥국', '잡곡밥']",0,0,0,0,0,1,2,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
"['가쯔오장국', '포기김치', '무말랭이', '쫄면무침', '고구마치즈구이', '카레덮밥']",0,1,0,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,1,0
"['양념깻잎지', '쌀밥', '모듬소시지구이', '열무김치', '갈치구이', '잡곡밥', '우거지해장국']",0,0,0,0,0,0,2,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0
"['메밀전병만두', '배추겉절이', '쌀밥', '열무된장국', '호박나물', '등갈비김치찜', '잡곡밥']",0,0,1,0,0,1,2,0,1,0,0,2,2,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"['세발나물', '오징어숙회무침', '쌀밥', '버섯불고기', '포기김치', '콩나물국', '잡곡밥']",0,0,1,0,0,0,2,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
"['쫑상추무침', '동파육', '아욱국', '배추겉절이', '쌀밥', '계란찜', '잡곡밥']",0,0,0,0,0,1,2,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"['맑은국', '오이무침', '야채튀김', '시저샐러드', '알타리김치', '김치제육덮밥']",1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
"['봄동겉절이', '미역국', '식혜,오렌지,바나나', '깍두기', '쌀밥', '동태전', '새송이전', '잡곡밥', '한방소갈비찜']",0,0,0,0,0,1,2,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0
"['해물된장찌개', '양배추쌈', '달래두부무침', '쌈장', '쌀밥', '포기김치', '돈육굴소스볶음', '잡곡밥']",0,1,0,1,1,0,2,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"['꽃게탕', '두부구이', '쌀밥', '방풍나물', '포기김치', '잡곡밥', '소고기장조림']",0,0,0,0,1,0,2,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
"['들깨버섯무침', '무채국', '얼갈이나물', '쌀밥', '포기김치', '제육볶음', '잡곡밥']",0,0,0,0,0,0,2,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
"['모듬묵샐러드', '숙주나물', '가쯔오장국', '단호박영양밥', '배추겉절이', '돈육칠리강정']",1,0,1,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"['야채계란말이', '매운돼지갈비찜', '쌀밥', '부추팽이겉절이', '열무김치', '잡곡밥', '어묵탕']",0,0,0,0,0,1,2,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"['양념장', '미니함박조림', '알탕', '쌀밥', '셀프무쌈말이', '파래김', '포기김치', '잡곡밥']",0,1,0,1,0,0,2,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,1,0,1,0,0,1,0,0,0,0,0,0
"['치커리무침', '황태국', '쌀밥', '계란찜', '소고기숙주볶음', '포기김치', '잡곡밥']",0,0,0,0,0,1,2,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"['참나물무침', '오징어볶음', '쌀밥', '포기김치', '연두부탕', '궁중떡볶음', '잡곡밥']",0,0,0,0,1,0,3,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
"['쫄면', '들깨시래기국', '온두부', '강된장', '곤드레밥', '볶음김치', '순대볶음']",0,1,0,0,1,1,1,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"['돈육김치찌개', '안동찜닭', '쌀밥', '열무김치', '아삭고추무침', '야채비빔만두', '잡곡밥']",0,0,0,0,0,1,2,0,0,0,0,3,2,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"['조랭이떡미역국', '간장깻잎지', '배추겉절이', '쌀밥', '맛살전', '짬뽕불고기', '잡곡밥']",0,0,0,0,0,0,2,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0
"['새송이버섯전', '쌈장', '쌀밥', '모듬쌈', '포기김치', '유자청돈육볶음', '된장찌개', '잡곡밥']",0,2,0,1,0,0,2,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"['순두부찌개', '견과류조림', '감자채볶음', '쌀밥', '열무김치', '주꾸미볶음', '잡곡밥']",0,0,0,0,1,0,4,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
"['나물비빔밥', '가쯔오장국', '오징어튀김', '포기김치', '과일샐러드', '오복지']",1,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,3,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
"['파스타샐러드', '수제돈까스', '오이무침', '쌀밥', '포기김치', '콩나물국', '잡곡밥']",1,0,0,0,0,0,2,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"['닭오븐구이', '아욱국', '옥수수전', '쌀밥', '배추겉절이', '치커리사과생채', '잡곡밥']",1,0,0,0,0,0,3,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
"['시금치프리타타', '도라지오이생채', '매운어묵국', '쌀밥', '버섯불고기', '포기김치', '잡곡밥']",0,0,0,0,0,0,2,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0
"['쌀밥', '우엉잡채', '열무된장국', '포기김치', '닭볶음탕', '고구마순나물', '잡곡밥']",0,0,1,0,0,0,2,0,2,1,0,2,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"['오징어볶음', '양념깻잎지', '계란장조림', '쌀밥', '포기김치', '떡국', '잡곡밥']",0,0,0,0,1,0,3,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"['미트볼케찹조림', '세발나물', '매운버섯국', '어묵볶음', '쌀밥', '열무김치', '잡곡밥']",0,0,1,0,0,0,2,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"['맑은국', '짜장덮밥', '사천식탕수육', '단무지', '포기김치', '(쌀,돈육국내산)', '군만두']",0,1,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"['양배추쌈', '콩나물겨자채', '들깨시래기국', '쌈장', '쌀밥', '포기김치', '유자청돈육볶음', '잡곡밥']",0,1,1,1,0,0,2,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"['소면', '쇠고기장조림', '골뱅이무침', '쌀밥', '포기김치', '취나물무침', '된장찌개', '잡곡밥']",0,1,0,0,0,0,3,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,2,1,0,0,0,1,0,0,0,0,0,0
"['방울토마토', '미소장국', '카레라이스', '언양식불고기', '떡볶이', '포기김치']",0,3,0,0,0,0,1,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
"['무나물', '해물누룽지탕', '쌀밥', '열무김치', '두부카프레제', '두부김치국', '잡곡밥']",1,0,1,0,2,0,2,0,2,0,0,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"['숙주나물', '돈육간장강정', '미역국', '쌀밥', '황태양념구이', '포기김치', '(쌀,돈육국내산)', '잡곡밥']",0,0,1,0,0,0,2,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
"['김치콩나물국', '부추생채', '쌀밥', '버섯불고기', '계란찜', '포기김치', '잡곡밥']",0,0,0,0,0,1,2,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"['모듬묵샐러드', '연근조림', '오징어볶음', '쌀밥', '소고기샤브국', '포기김치', '잡곡밥']",1,0,0,0,0,0,2,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"['해물된장찌개', '버섯볶음', '안동찜닭', '쌀밥', '포기김치', '치커리생채', '잡곡밥']",0,0,0,0,0,1,2,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"['단배추나물', '순두부찌개', '배추겉절이', '쌀밥', '(쌀,돈육국내산)', '미니채소떡갈비', '사각어묵무침', '잡곡밥']",0,0,0,0,1,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,1,0,0,0,0,0,0,1,0,0,0
"['두부조림', '양파절임', '쌀밥', '어묵국', '훈제오리구이', '포기김치', '잡곡밥', '쌈무']",0,0,0,0,1,0,2,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,2,0,0,0,0,1,0,0,1,0,0,0
"['청경채생채', '치킨핑거', '요거트D', '가쯔오장국', '포기김치', '메추리알조림', '콩나물밥']",0,0,1,1,0,0,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0
"['배추겉절이', '쌀밥', '고추', '마늘', '근대국', '무말랭이무침', '보쌈', '잡곡밥', '상추쌈']",0,0,0,0,0,1,2,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"['참치김치찌개', '깍두기', '쌀밥', '셀프무쌈말이', '실곤약초무침', '잡곡밥', '소고기장조림']",0,0,0,0,0,0,2,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,2,1,0,0,0,1,0,0,0,0,0,0
"['아욱국', '쌀밥', '포기김치', '호박나물', '잡곡밥', '제육볶음', '해파리겨자채']",0,0,1,0,0,0,2,0,1,0,0,2,2,0,0,0,0,0,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"['고기전', '미역줄기볶음', '해물청경채볶음', '쌀밥', '포기김치', '차돌된장찌개', '잡곡밥']",0,0,0,0,0,0,2,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0
"['치킨너겟', '산채비빔밥', '가쯔오장국', '연근땅콩조림', '머스타드', '포기김치', '콘샐러드']",1,1,0,1,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
"['취나물', '돼지갈비찜', '쌀밥', '포기김치', '연두부탕', '계란말이', '잡곡밥']",0,0,1,0,1,1,2,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"['온두부', '버섯매운탕', '쌀밥', '치커리유자청무침', '볶음김치', '잡곡밥', '탕수어']",0,0,0,0,1,1,2,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
"['코다리조림', '쌀밥', '방풍나물', '포기김치', '된장찌개', '소고기숙주나물볶음', '잡곡밥']",0,1,0,0,0,0,2,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0
"['사각어묵볶음', '해물순두부찌개', '쌀밥', '참나물생채', '열무김치', '수원왕갈비통닭', '잡곡밥']",0,0,0,0,1,0,2,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,1,1,0,0,0,0,1,0,0,0,0,0
"['꽃게탕', '도토리묵야채무침', '양념장', '연두부', '쌀밥', '포기김치', '새송이떡갈비구이', '잡곡밥']",0,1,0,1,1,1,2,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
"['가자미튀김', '시금치고추장무침', '돈육장조림', '쌀밥', '소고기국', '포기김치', '잡곡밥']",0,0,0,0,0,0,2,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0
"['땅콩조림', '낙지비빔밥', '계란찜', '포기김치', '부추전', '콩나물국']",0,0,0,0,1,1,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0
"['시금치프리타타', '돈육콩나물불고기', '쫑상추무침', '북어국', '쌀밥', '포기김치', '잡곡밥']",0,0,0,0,0,0,2,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0
"['오이소박이', '안동찜닭', '오징어국', '감자채전', '쌀밥', '포기김치', '잡곡밥']",0,0,0,0,0,1,3,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"['수제돈가스', '돈나물유자청무침', '쌀밥', '마파두부', '배추된장국', '포기김치', '잡곡밥']",0,0,0,0,1,0,2,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
"['양념장', '깍두기', '쌀밥', '파래김', '야채비빔만두', '육개장', '잡곡밥', '고등어구이']",0,1,0,1,0,0,2,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,1,1,0,0,0,0,0,1,0,0,0
"['맑은국', '마늘쫑무침', '동태전', '함박스테이크', '봄나물비빔밥', '포기김치']",0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,3,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
"['쌈장', '쌀밥', '모듬쌈', '포기김치', '짬뽕불고기', '콩나물국', '잡곡밥', '메추리알조림']",0,1,0,1,0,0,2,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"['두부계란부침', '아욱국', '쌀밥', '열무김치', '콩나물무침', '등갈비김치찜', '잡곡밥']",0,0,0,0,1,1,2,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"['맑은국', '코다리조림', '계란말이', '포기김치', '과일샐러드', '곤드레밥', '양념장']",1,1,0,1,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
"['오이무침', '언양식불고기', '쌀밥', '고추장찌개', '포기김치', '버섯잡채', '잡곡밥']",0,1,0,0,0,0,2,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
"['숙주나물', '소면', '매운어묵국', '골뱅이무침', '쌀밥', '소불고기', '포기김치', '잡곡밥']",0,0,1,0,0,0,3,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0
"['양념장', '오징어볶음', '땅콩조림', '연두부', '쌀밥', '열무김치', '부대찌개', '잡곡밥']",0,1,0,1,2,1,2,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
"['맑은국', '사과고구마그라탕', '오복지무침', '깍두기', '맛살냉채', '김치제육덮밥']",1,0,0,0,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0
"['치커리유자청생채', '옹심이만두국', '신김치도토리묵', '쌀밥', '포기김치', '닭볶음탕', '잡곡밥']",0,0,0,0,0,0,3,0,2,0,0,2,2,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"['양념깻잎지', '사천식탕수육', '오이냉국', '쌀밥', '포기김치', '해물파전', '잡곡밥']",0,0,0,0,0,0,2,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
"['돼지고기유자청볶음', '잡채', '쌀밥', '열무된장국', '포기김치', '취나물무침', '잡곡밥']",0,0,0,0,0,0,3,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"['매운돼지갈비찜', '북어해장국', '무생채', '쌀밥', '흑임자연근샐러드', '포기김치', '잡곡밥']",1,0,0,0,0,1,2,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"['쨔샤이무침', '맑은국', '짜장덮밥', '물만두', '깐풍기', '포기김치', '단무지']",0,1,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,3,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
"['시금치프리타타', '쌀밥', '주꾸미볶음', '아삭고추무침', '포기김치', '감자국', '잡곡밥']",0,0,0,0,0,0,3,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
"['청국장찌개', '김치전', '쌀밥', '사과오이초무침', '포기김치', '잡곡밥', '소고기장조림']",0,1,0,0,0,0,2,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0
"['가지나물', '쌀밥', '소불고기', '어묵국', '포기김치', '옥수수계란찜', '잡곡밥']",0,0,1,0,0,1,3,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"['참치김치찌개', '돈육장조림', '해파리냉채', '쌀밥', '열무김치', '맛살전', '잡곡밥']",0,0,0,0,0,0,2,0,0,0,0,3,2,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,1,1,0,1,1,0,0,0,0,0,0
"['가쯔오장국', '포기김치', '무말랭이', '쫄면무침', '고구마치즈구이', '카레덮밥']",0,1,0,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,1,0
"['소고기미역국', '양념장', '비엔나볶음', '배추겉절이', '쌀밥', '파래김', '잡곡밥', '양념치킨']",0,1,0,1,0,0,2,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0
"['꽃맛살샐러드', '치킨핑거', '팽이장국', '요거트드레싱', '포기김치', '얼갈이겉절이', '양념장', '콩나물밥']",1,1,0,2,0,0,0,0,1,0,1,3,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"['청경채생채', '순두부찌개', '쌀밥', '매운어묵볶음', '포기김치', '치즈함박스테이크', '잡곡밥']",0,0,1,0,1,0,2,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
"['사과오이냉국', '쇠고기낙지볶음', '쫑상추무침', '쌀밥', '우엉잡채', '포기김치', '잡곡밥']",0,0,0,0,0,0,2,0,1,2,0,2,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"['파스타샐러드', '마파두부덮밥', '맑은국', '치킨너겟', '포기김치', '찐옥수수']",1,1,0,0,1,1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"['양배추쌈', '호박잎', '감자채볶음', '쌀밥', '열무된장국', '포기김치', '짬뽕불고기', '잡곡밥']",0,0,0,0,0,0,3,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"['양파절임', '부추겉절이', '김치두부국', '쌀밥', '쌈무', '열무김치', '훈제오리구이', '잡곡밥', '동그랑땡전']",0,0,0,0,1,0,2,0,1,0,0,4,2,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0
"['치커리유자청생채', '꽃맛살볶음', '오징어국', '쌀밥', '버섯불고기', '포기김치', '잡곡밥']",0,0,0,0,0,0,2,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0
"['도라지생채', '어묵꽈리볶음', '쌀밥', '시래기국', '포기김치', '닭볶음탕', '잡곡밥']",1,0,0,0,0,0,2,0,2,1,0,2,2,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"['오복지무침', '가쯔오장국', '깐풍육', '열무보리비빔밥', '포기김치', '시저샐러드']",1,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,3,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
"['해물김치전', '배추겉절이', '쌀밥', '근대국', '삼겹보쌈', '무말랭이', '잡곡밥']",0,0,0,0,0,0,2,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
"['삼계탕', '<초복특식>', '수박', '찹쌀밥', '수제석박지', '생야채&쌈장']",0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"['시금치나물', '쌀밥', '차돌박이찌개', '포기김치', '돈육굴소스볶음', '주꾸미야채무침', '잡곡밥']",0,0,1,0,0,0,2,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"['북어계란국', '간장두부조림', '쌀밥', '셀프무쌈말이', '열무김치', '닭갈비', '잡곡밥']",0,0,0,0,1,0,2,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
"['야채튀김', '미소장국', '산채비빔밥', '요플레', '포기김치', '아삭고추무침']",0,2,0,0,0,0,0,0,1,0,1,2,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"['돈육김치찌개', '모듬묵양념장', '배추겉절이', '쌀밥', '참나물생채', '미니채소떡갈비', '잡곡밥']",0,1,0,1,0,0,2,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
"['무생채', '비엔나감자볶음', '쌀밥', '소고기무국', '포기김치', '갈치구이', '잡곡밥']",0,0,0,0,0,0,2,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
